Image Name,Predicted,Ground Truth
Cicadellidae Adult\72955.jpg,18,18
Cicadellidae Adult\72956.jpg,18,18
Cicadellidae Adult\72965.jpg,18,18
Cicadellidae Adult\72966.jpg,18,18
Cicadellidae Adult\72968.jpg,18,18
Cicadellidae Adult\72969.jpg,18,18
Cicadellidae Adult\72972.jpg,18,18
Cicadellidae Adult\72980.jpg,18,18
Cicadellidae Adult\72981.jpg,18,18
Cicadellidae Adult\72982.jpg,18,18
Cicadellidae Adult\72988.jpg,18,18
Cicadellidae Adult\72990.jpg,18,18
Cicadellidae Adult\72991.jpg,18,18
Cicadellidae Adult\72993.jpg,18,18
Cicadellidae Adult\72997.jpg,18,18
Cicadellidae Adult\73001.jpg,18,18
Cicadellidae Adult\73006.jpg,18,18
Cicadellidae Adult\73014.jpg,18,18
Cicadellidae Adult\73015.jpg,18,18
Cicadellidae Adult\73016.jpg,18,18
Cicadellidae Adult\73017.jpg,18,18
Cicadellidae Adult\73020.jpg,18,18
Cicadellidae Adult\73022.jpg,18,18
Cicadellidae Adult\73024.jpg,18,18
Cicadellidae Adult\73025.jpg,18,18
Cicadellidae Adult\73029.jpg,17,18
Cicadellidae Adult\73032.jpg,18,18
Cicadellidae Adult\73044.jpg,18,18
Cicadellidae Adult\73045.jpg,18,18
Cicadellidae Adult\73058.jpg,18,18
Cicadellidae Adult\73059.jpg,18,18
Cicadellidae Adult\73061.jpg,18,18
Cicadellidae Adult\73062.jpg,18,18
Cicadellidae Adult\73063.jpg,18,18
Cicadellidae Adult\73064.jpg,18,18
Cicadellidae Adult\73065.jpg,71,18
Cicadellidae Adult\73067.jpg,18,18
Cicadellidae Adult\73074.jpg,18,18
Cicadellidae Adult\73079.jpg,18,18
Cicadellidae Adult\73080.jpg,18,18
Cicadellidae Adult\73084.jpg,18,18
Cicadellidae Adult\73086.jpg,33,18
Cicadellidae Adult\73089.jpg,18,18
Cicadellidae Adult\73090.jpg,18,18
Cicadellidae Adult\73097.jpg,36,18
Cicadellidae Adult\73099.jpg,18,18
Cicadellidae Adult\73104.jpg,18,18
Cicadellidae Adult\73109.jpg,17,18
Cicadellidae Adult\73112.jpg,18,18
Cicadellidae Adult\73115.jpg,18,18
Cicadellidae Adult\73119.jpg,18,18
Cicadellidae Adult\73126.jpg,18,18
Cicadellidae Adult\73127.jpg,18,18
Cicadellidae Adult\73131.jpg,18,18
Cicadellidae Adult\73135.jpg,18,18
Cicadellidae Adult\73137.jpg,18,18
Cicadellidae Adult\73139.jpg,18,18
Cicadellidae Adult\73141.jpg,18,18
Cicadellidae Adult\73144.jpg,18,18
Cicadellidae Adult\73152.jpg,18,18
Cicadellidae Adult\73154.jpg,18,18
Cicadellidae Adult\73155.jpg,18,18
Cicadellidae Adult\73161.jpg,18,18
Cicadellidae Adult\73163.jpg,18,18
Cicadellidae Adult\73170.jpg,18,18
Cicadellidae Adult\73171.jpg,18,18
Cicadellidae Adult\73176.jpg,18,18
Cicadellidae Adult\73178.jpg,18,18
Cicadellidae Adult\73181.jpg,18,18
Cicadellidae Adult\73182.jpg,71,18
Cicadellidae Adult\73185.jpg,18,18
Cicadellidae Adult\73191.jpg,18,18
Cicadellidae Adult\73197.jpg,18,18
Cicadellidae Adult\73212.jpg,18,18
Cicadellidae Adult\73213.jpg,17,18
Cicadellidae Adult\73217.jpg,138,18
Cicadellidae Adult\73218.jpg,18,18
Cicadellidae Adult\73222.jpg,18,18
Cicadellidae Adult\73229.jpg,18,18
Cicadellidae Adult\73233.jpg,18,18
Cicadellidae Adult\73236.jpg,18,18
Cicadellidae Adult\73237.jpg,18,18
Cicadellidae Adult\73239.jpg,18,18
Cicadellidae Adult\73240.jpg,18,18
Cicadellidae Adult\73241.jpg,18,18
Cicadellidae Adult\73242.jpg,18,18
Cicadellidae Adult\73243.jpg,27,18
Cicadellidae Adult\73246.jpg,18,18
Cicadellidae Adult\73247.jpg,18,18
Cicadellidae Adult\73249.jpg,18,18
Cicadellidae Adult\73251.jpg,18,18
Cicadellidae Adult\73258.jpg,18,18
Cicadellidae Adult\73259.jpg,18,18
Cicadellidae Adult\73263.jpg,18,18
Cicadellidae Adult\73265.jpg,138,18
Cicadellidae Adult\73270.jpg,33,18
Cicadellidae Adult\73271.jpg,18,18
Cicadellidae Adult\73272.jpg,18,18
Cicadellidae Adult\73273.jpg,18,18
Cicadellidae Adult\73274.jpg,18,18
Cicadellidae Adult\73277.jpg,18,18
Cicadellidae Adult\73279.jpg,18,18
Cicadellidae Adult\73289.jpg,18,18
Cicadellidae Adult\73294.jpg,18,18
Cicadellidae Adult\73302.jpg,18,18
Cicadellidae Adult\73308.jpg,18,18
Cicadellidae Adult\73316.jpg,18,18
Cicadellidae Adult\73317.jpg,18,18
Cicadellidae Adult\73324.jpg,18,18
Cicadellidae Adult\73325.jpg,18,18
Cicadellidae Adult\73332.jpg,18,18
Cicadellidae Adult\73333.jpg,18,18
Cicadellidae Adult\73334.jpg,18,18
Cicadellidae Adult\73339.jpg,17,18
Cicadellidae Adult\73343.jpg,18,18
Cicadellidae Adult\73344.jpg,18,18
Cicadellidae Adult\73346.jpg,36,18
Cicadellidae Adult\73350.jpg,18,18
Cicadellidae Adult\73353.jpg,18,18
Cicadellidae Adult\73357.jpg,18,18
Cicadellidae Adult\73359.jpg,18,18
Cicadellidae Adult\73360.jpg,18,18
Cicadellidae Adult\73368.jpg,18,18
Cicadellidae Adult\73374.jpg,18,18
Cicadellidae Adult\73379.jpg,18,18
Cicadellidae Adult\73385.jpg,17,18
Cicadellidae Adult\73393.jpg,18,18
Cicadellidae Adult\73396.jpg,18,18
Cicadellidae Adult\73398.jpg,18,18
Cicadellidae Adult\73401.jpg,18,18
Cicadellidae Adult\73402.jpg,18,18
Cicadellidae Adult\73405.jpg,18,18
Cicadellidae Adult\73407.jpg,18,18
Cicadellidae Adult\73412.jpg,18,18
Cicadellidae Adult\73413.jpg,18,18
Cicadellidae Adult\73416.jpg,18,18
Cicadellidae Adult\73424.jpg,18,18
Cicadellidae Adult\73425.jpg,18,18
Cicadellidae Adult\73426.jpg,18,18
Cicadellidae Adult\73427.jpg,18,18
Cicadellidae Adult\73428.jpg,18,18
Cicadellidae Adult\73430.jpg,18,18
Cicadellidae Adult\73436.jpg,18,18
Cicadellidae Adult\73439.jpg,18,18
Cicadellidae Adult\73445.jpg,18,18
Cicadellidae Adult\73447.jpg,18,18
Cicadellidae Adult\73448.jpg,18,18
Cicadellidae Adult\73451.jpg,18,18
Cicadellidae Adult\73453.jpg,18,18
Cicadellidae Adult\73455.jpg,18,18
Cicadellidae Adult\73463.jpg,18,18
Cicadellidae Adult\73472.jpg,18,18
Cicadellidae Adult\73475.jpg,18,18
Cicadellidae Adult\73483.jpg,18,18
Cicadellidae Adult\73496.jpg,18,18
Cicadellidae Adult\73506.jpg,18,18
Cicadellidae Adult\73511.jpg,18,18
Cicadellidae Adult\73514.jpg,18,18
Cicadellidae Adult\73521.jpg,18,18
Cicadellidae Adult\73524.jpg,18,18
Cicadellidae Adult\73526.jpg,18,18
Cicadellidae Adult\73527.jpg,18,18
Cicadellidae Adult\73529.jpg,18,18
Cicadellidae Adult\73531.jpg,18,18
Cicadellidae Adult\73532.jpg,18,18
Cicadellidae Adult\73544.jpg,17,18
Cicadellidae Adult\73549.jpg,18,18
Cicadellidae Adult\73556.jpg,18,18
Cicadellidae Adult\73557.jpg,18,18
Cicadellidae Adult\73559.jpg,18,18
Cicadellidae Adult\73564.jpg,18,18
Cicadellidae Adult\73577.jpg,18,18
Cicadellidae Adult\73580.jpg,18,18
Cicadellidae Adult\73581.jpg,18,18
Cicadellidae Adult\73587.jpg,18,18
Cicadellidae Adult\73593.jpg,18,18
Cicadellidae Adult\73594.jpg,18,18
Cicadellidae Adult\73595.jpg,138,18
Cicadellidae Adult\73596.jpg,18,18
Cicadellidae Adult\73597.jpg,18,18
Cicadellidae Adult\73598.jpg,18,18
Cicadellidae Adult\73601.jpg,18,18
Cicadellidae Adult\73613.jpg,17,18
Cicadellidae Adult\73615.jpg,17,18
Cicadellidae Adult\73620.jpg,18,18
Cicadellidae Adult\73624.jpg,18,18
Cicadellidae Adult\73625.jpg,18,18
Cicadellidae Adult\73627.jpg,18,18
Cicadellidae Adult\73628.jpg,18,18
Cicadellidae Adult\73635.jpg,18,18
Cicadellidae Adult\73637.jpg,18,18
Cicadellidae Adult\73640.jpg,18,18
Cicadellidae Adult\73641.jpg,18,18
Cicadellidae Adult\73649.jpg,18,18
Cicadellidae Adult\73651.jpg,18,18
Cicadellidae Adult\73656.jpg,18,18
Cicadellidae Adult\73657.jpg,18,18
Cicadellidae Adult\73658.jpg,18,18
Cicadellidae Adult\73661.jpg,18,18
Cicadellidae Adult\73665.jpg,18,18
Cicadellidae Adult\73666.jpg,18,18
Cicadellidae Adult\73669.jpg,18,18
Cicadellidae Adult\73672.jpg,18,18
Cicadellidae Adult\73673.jpg,17,18
Cicadellidae Adult\73676.jpg,18,18
Cicadellidae Adult\73677.jpg,18,18
Cicadellidae Adult\73680.jpg,18,18
Cicadellidae Adult\73683.jpg,18,18
Cicadellidae Adult\73686.jpg,18,18
Cicadellidae Adult\73695.jpg,18,18
Cicadellidae Adult\73696.jpg,18,18
Cicadellidae Adult\73704.jpg,18,18
Cicadellidae Adult\73711.jpg,18,18
Cicadellidae Adult\73723.jpg,138,18
Cicadellidae Adult\73724.jpg,18,18
Cicadellidae Adult\73725.jpg,18,18
Cicadellidae Adult\73726.jpg,18,18
Cicadellidae Adult\73730.jpg,18,18
Cicadellidae Adult\73732.jpg,18,18
Cicadellidae Adult\73736.jpg,18,18
Cicadellidae Adult\73743.jpg,18,18
Cicadellidae Adult\73748.jpg,18,18
Cicadellidae Adult\73749.jpg,18,18
Cicadellidae Adult\73752.jpg,18,18
Cicadellidae Adult\73757.jpg,18,18
Cicadellidae Adult\73762.jpg,18,18
Cicadellidae Adult\73769.jpg,18,18
Cicadellidae Adult\73775.jpg,18,18
Cicadellidae Adult\73779.jpg,18,18
Cicadellidae Adult\73781.jpg,18,18
Cicadellidae Adult\73782.jpg,18,18
Cicadellidae Adult\73783.jpg,18,18
Cicadellidae Adult\73786.jpg,18,18
Cicadellidae Adult\73787.jpg,18,18
Cicadellidae Adult\73791.jpg,18,18
Cicadellidae Adult\73792.jpg,89,18
Cicadellidae Adult\73794.jpg,18,18
Cicadellidae Adult\73796.jpg,18,18
Cicadellidae Adult\73799.jpg,17,18
Cicadellidae Adult\73816.jpg,18,18
Cicadellidae Adult\73819.jpg,146,18
Cicadellidae Adult\73823.jpg,18,18
Cicadellidae Adult\73828.jpg,18,18
Cicadellidae Adult\73833.jpg,18,18
Cicadellidae Adult\73834.jpg,18,18
Cicadellidae Adult\73839.jpg,18,18
Cicadellidae Adult\73856.jpg,18,18
Cicadellidae Adult\73865.jpg,18,18
Cicadellidae Adult\73876.jpg,17,18
Cicadellidae Adult\73877.jpg,26,18
Cicadellidae Adult\73880.jpg,18,18
Cicadellidae Adult\73884.jpg,18,18
Cicadellidae Adult\73885.jpg,18,18
Cicadellidae Adult\73889.jpg,18,18
Cicadellidae Adult\73890.jpg,18,18
Cicadellidae Adult\73895.jpg,18,18
Cicadellidae Adult\73896.jpg,18,18
Cicadellidae Adult\73901.jpg,18,18
Cicadellidae Adult\73906.jpg,18,18
Cicadellidae Adult\73910.jpg,18,18
Cicadellidae Adult\73913.jpg,18,18
Cicadellidae Adult\73919.jpg,18,18
Cicadellidae Adult\73921.jpg,18,18
Cicadellidae Adult\73932.jpg,18,18
Cicadellidae Adult\73934.jpg,18,18
Cicadellidae Adult\73935.jpg,90,18
Cicadellidae Adult\73937.jpg,18,18
Cicadellidae Adult\73942.jpg,18,18
Cicadellidae Adult\73944.jpg,18,18
Cicadellidae Adult\73946.jpg,18,18
Cicadellidae Adult\73949.jpg,18,18
Cicadellidae Adult\73951.jpg,17,18
Cicadellidae Adult\73954.jpg,18,18
Cicadellidae Adult\73957.jpg,18,18
Cicadellidae Adult\73961.jpg,18,18
Cicadellidae Adult\73962.jpg,18,18
Cicadellidae Adult\73963.jpg,18,18
Cicadellidae Adult\73972.jpg,17,18
Cicadellidae Adult\73974.jpg,18,18
Cicadellidae Adult\73975.jpg,32,18
Cicadellidae Adult\73978.jpg,138,18
Cicadellidae Adult\73980.jpg,116,18
Cicadellidae Adult\73984.jpg,18,18
Cicadellidae Adult\73996.jpg,18,18
Cicadellidae Adult\74000.jpg,18,18
Cicadellidae Adult\74007.jpg,36,18
Cicadellidae Adult\74013.jpg,18,18
Cicadellidae Adult\74018.jpg,18,18
Cicadellidae Adult\74020.jpg,18,18
Cicadellidae Adult\74023.jpg,18,18
Cicadellidae Adult\74027.jpg,18,18
Cicadellidae Adult\74028.jpg,18,18
Cicadellidae Adult\74032.jpg,18,18
Cicadellidae Adult\74038.jpg,18,18
Cicadellidae Adult\74041.jpg,18,18
Cicadellidae Adult\74044.jpg,18,18
Cicadellidae Adult\74047.jpg,18,18
Cicadellidae Adult\74048.jpg,18,18
Cicadellidae Adult\74052.jpg,18,18
Cicadellidae Adult\74058.jpg,18,18
Cicadellidae Adult\74060.jpg,18,18
Cicadellidae Adult\74061.jpg,18,18
Cicadellidae Adult\74067.jpg,18,18
Cicadellidae Adult\74071.jpg,18,18
Cicadellidae Adult\74072.jpg,18,18
Cicadellidae Adult\74074.jpg,18,18
Cicadellidae Adult\74075.jpg,50,18
Cicadellidae Adult\74076.jpg,18,18
Cicadellidae Adult\74077.jpg,18,18
Cicadellidae Adult\74081.jpg,18,18
Cicadellidae Adult\74091.jpg,18,18
Cicadellidae Adult\74093.jpg,18,18
Cicadellidae Adult\74094.jpg,18,18
Cicadellidae Adult\74098.jpg,18,18
Cicadellidae Adult\74103.jpg,18,18
Cicadellidae Adult\74105.jpg,18,18
Cicadellidae Adult\74106.jpg,18,18
Cicadellidae Adult\74109.jpg,18,18
Cicadellidae Adult\74110.jpg,18,18
Cicadellidae Adult\74112.jpg,36,18
Cicadellidae Adult\74113.jpg,18,18
Cicadellidae Adult\74116.jpg,18,18
Cicadellidae Adult\74117.jpg,158,18
Cicadellidae Adult\74118.jpg,18,18
Cicadellidae Adult\74119.jpg,18,18
Cicadellidae Adult\74123.jpg,18,18
Cicadellidae Adult\74124.jpg,18,18
Cicadellidae Adult\74126.jpg,18,18
Cicadellidae Adult\74129.jpg,18,18
Cicadellidae Adult\74134.jpg,147,18
Cicadellidae Adult\74136.jpg,18,18
Cicadellidae Adult\74141.jpg,18,18
Cicadellidae Adult\74142.jpg,18,18
Cicadellidae Adult\74148.jpg,18,18
Cicadellidae Adult\74150.jpg,18,18
Cicadellidae Adult\74152.jpg,18,18
Cicadellidae Adult\74153.jpg,71,18
Cicadellidae Adult\74154.jpg,18,18
Cicadellidae Adult\74155.jpg,18,18
Cicadellidae Adult\74156.jpg,18,18
Cicadellidae Adult\74157.jpg,18,18
Cicadellidae Adult\74162.jpg,18,18
Cicadellidae Adult\74163.jpg,18,18
Cicadellidae Adult\74165.jpg,18,18
Cicadellidae Adult\74168.jpg,18,18
Cicadellidae Adult\74171.jpg,104,18
Cicadellidae Adult\74172.jpg,18,18
Cicadellidae Adult\74177.jpg,109,18
Cicadellidae Adult\74179.jpg,18,18
Cicadellidae Adult\74181.jpg,18,18
Cicadellidae Adult\74183.jpg,18,18
Cicadellidae Adult\74185.jpg,18,18
Cicadellidae Adult\74187.jpg,18,18
Cicadellidae Adult\74188.jpg,18,18
Cicadellidae Adult\74191.jpg,18,18
Cicadellidae Adult\74194.jpg,138,18
Cicadellidae Adult\74196.jpg,18,18
Cicadellidae Adult\74197.jpg,18,18
Cicadellidae Adult\74199.jpg,18,18
Cicadellidae Adult\74200.jpg,18,18
Cicadellidae Adult\74205.jpg,18,18
Cicadellidae Adult\74207.jpg,13,18
Cicadellidae Adult\74210.jpg,18,18
Cicadellidae Adult\74213.jpg,18,18
Cicadellidae Adult\74216.jpg,18,18
Cicadellidae Adult\74219.jpg,71,18
Cicadellidae Adult\74223.jpg,18,18
Cicadellidae Adult\74224.jpg,18,18
Cicadellidae Adult\74227.jpg,18,18
Cicadellidae Adult\74229.jpg,71,18
Cicadellidae Adult\74232.jpg,18,18
Cicadellidae Adult\74235.jpg,18,18
Cicadellidae Adult\74239.jpg,18,18
Cicadellidae Adult\74249.jpg,33,18
Cicadellidae Adult\74250.jpg,18,18
Cicadellidae Adult\74255.jpg,18,18
Cicadellidae Adult\74257.jpg,18,18
Cicadellidae Adult\74258.jpg,18,18
Cicadellidae Adult\74260.jpg,18,18
Cicadellidae Adult\74261.jpg,17,18
Cicadellidae Adult\74263.jpg,18,18
Cicadellidae Adult\74264.jpg,18,18
Cicadellidae Adult\74270.jpg,18,18
Cicadellidae Adult\74272.jpg,152,18
Cicadellidae Adult\74280.jpg,18,18
Cicadellidae Adult\74285.jpg,18,18
Cicadellidae Adult\74286.jpg,18,18
Cicadellidae Adult\74287.jpg,18,18
Cicadellidae Adult\74289.jpg,18,18
Cicadellidae Adult\74291.jpg,18,18
Cicadellidae Adult\74298.jpg,18,18
Cicadellidae Adult\74299.jpg,18,18
Cicadellidae Adult\74301.jpg,18,18
Cicadellidae Adult\74303.jpg,18,18
Cicadellidae Adult\74307.jpg,18,18
Cicadellidae Adult\74308.jpg,18,18
Cicadellidae Adult\74309.jpg,18,18
Cicadellidae Adult\74311.jpg,18,18
Cicadellidae Adult\74312.jpg,18,18
Cicadellidae Adult\74315.jpg,18,18
Cicadellidae Adult\74319.jpg,18,18
Cicadellidae Adult\74327.jpg,18,18
Cicadellidae Adult\74329.jpg,18,18
Cicadellidae Adult\74331.jpg,18,18
Cicadellidae Adult\74333.jpg,17,18
Cicadellidae Adult\74336.jpg,18,18
Cicadellidae Adult\74337.jpg,18,18
Cicadellidae Adult\74340.jpg,18,18
Cicadellidae Adult\74346.jpg,18,18
Cicadellidae Adult\74351.jpg,18,18
Cicadellidae Adult\74355.jpg,89,18
Cicadellidae Adult\74357.jpg,18,18
Cicadellidae Adult\74365.jpg,18,18
Cicadellidae Adult\74367.jpg,18,18
Cicadellidae Adult\74369.jpg,18,18
Cicadellidae Adult\74374.jpg,18,18
Cicadellidae Adult\74376.jpg,18,18
Cicadellidae Adult\74387.jpg,50,18
Cicadellidae Adult\74391.jpg,33,18
Cicadellidae Adult\74394.jpg,18,18
Cicadellidae Adult\74396.jpg,18,18
Cicadellidae Adult\74399.jpg,18,18
Cicadellidae Adult\74400.jpg,18,18
Cicadellidae Adult\74401.jpg,18,18
Cicadellidae Adult\74403.jpg,18,18
Cicadellidae Adult\74413.jpg,18,18
Cicadellidae Adult\74414.jpg,18,18
Cicadellidae Adult\74422.jpg,18,18
Cicadellidae Adult\74426.jpg,18,18
Cicadellidae Adult\74434.jpg,18,18
Cicadellidae Adult\74439.jpg,18,18
Cicadellidae Adult\74446.jpg,33,18
Cicadellidae Adult\74452.jpg,18,18
Cicadellidae Adult\74455.jpg,89,18
Cicadellidae Adult\74459.jpg,18,18
Cicadellidae Adult\74460.jpg,18,18
Cicadellidae Adult\74461.jpg,18,18
Cicadellidae Adult\74462.jpg,18,18
Cicadellidae Adult\74463.jpg,18,18
Cicadellidae Adult\74464.jpg,18,18
Cicadellidae Adult\74471.jpg,18,18
Cicadellidae Adult\74476.jpg,18,18
Cicadellidae Adult\74477.jpg,18,18
Cicadellidae Adult\74485.jpg,18,18
Cicadellidae Adult\74488.jpg,18,18
Cicadellidae Adult\74490.jpg,18,18
Cicadellidae Adult\74491.jpg,33,18
Cicadellidae Adult\74492.jpg,18,18
Cicadellidae Adult\74497.jpg,17,18
Cicadellidae Adult\74498.jpg,18,18
Cicadellidae Adult\74500.jpg,18,18
Cicadellidae Adult\74501.jpg,18,18
Cicadellidae Adult\74504.jpg,18,18
Cicadellidae Adult\74506.jpg,18,18
Cicadellidae Adult\74511.jpg,18,18
Cicadellidae Adult\74512.jpg,18,18
Cicadellidae Adult\74514.jpg,18,18
Cicadellidae Adult\74518.jpg,18,18
Cicadellidae Adult\74519.jpg,18,18
Cicadellidae Adult\74520.jpg,18,18
Cicadellidae Adult\74523.jpg,18,18
Cicadellidae Adult\74535.jpg,18,18
Cicadellidae Adult\74540.jpg,18,18
Cicadellidae Adult\74541.jpg,18,18
Cicadellidae Adult\74543.jpg,18,18
Cicadellidae Adult\74550.jpg,18,18
Cicadellidae Adult\74551.jpg,36,18
Cicadellidae Adult\74553.jpg,18,18
Cicadellidae Adult\74555.jpg,18,18
Cicadellidae Adult\74563.jpg,18,18
Cicadellidae Adult\74566.jpg,18,18
Cicadellidae Adult\74567.jpg,18,18
Cicadellidae Adult\74570.jpg,18,18
Cicadellidae Adult\74579.jpg,18,18
Cicadellidae Adult\74581.jpg,18,18
Cicadellidae Adult\74583.jpg,18,18
Cicadellidae Adult\74584.jpg,18,18
Cicadellidae Adult\74586.jpg,18,18
Cicadellidae Adult\74587.jpg,18,18
Cicadellidae Adult\74589.jpg,32,18
Cicadellidae Adult\74590.jpg,18,18
Cicadellidae Adult\74591.jpg,18,18
Cicadellidae Adult\74593.jpg,18,18
Cicadellidae Adult\74594.jpg,18,18
Cicadellidae Adult\74604.jpg,18,18
Cicadellidae Adult\74612.jpg,18,18
Cicadellidae Adult\74625.jpg,18,18
Cicadellidae Adult\74626.jpg,18,18
Cicadellidae Adult\74627.jpg,18,18
Cicadellidae Adult\74630.jpg,18,18
Cicadellidae Adult\74635.jpg,18,18
Cicadellidae Adult\74636.jpg,18,18
Cicadellidae Adult\74638.jpg,18,18
Cicadellidae Adult\74639.jpg,18,18
Cicadellidae Adult\74640.jpg,18,18
Cicadellidae Adult\74643.jpg,18,18
Cicadellidae Adult\74644.jpg,18,18
Cicadellidae Adult\74647.jpg,101,18
Cicadellidae Adult\74649.jpg,18,18
Cicadellidae Adult\74651.jpg,18,18
Cicadellidae Adult\74652.jpg,18,18
Cicadellidae Adult\74657.jpg,18,18
Cicadellidae Adult\74658.jpg,18,18
Cicadellidae Adult\74659.jpg,18,18
Cicadellidae Adult\74661.jpg,17,18
Cicadellidae Adult\74665.jpg,18,18
Cicadellidae Adult\74670.jpg,18,18
Cicadellidae Adult\74671.jpg,18,18
Cicadellidae Adult\74672.jpg,18,18
Cicadellidae Adult\74680.jpg,18,18
Cicadellidae Adult\74697.jpg,18,18
Cicadellidae Adult\74698.jpg,74,18
Cicadellidae Adult\74699.jpg,18,18
Cicadellidae Adult\74702.jpg,18,18
Cicadellidae Adult\74704.jpg,18,18
Cicadellidae Adult\74707.jpg,18,18
Cicadellidae Adult\74709.jpg,18,18
Cicadellidae Adult\74711.jpg,18,18
Cicadellidae Adult\74714.jpg,18,18
Cicadellidae Adult\74716.jpg,18,18
Cicadellidae Adult\74717.jpg,18,18
Cicadellidae Adult\74719.jpg,18,18
Cicadellidae Adult\74722.jpg,18,18
Cicadellidae Adult\74726.jpg,18,18
Cicadellidae Adult\74727.jpg,18,18
Cicadellidae Adult\74732.jpg,18,18
Cicadellidae Adult\74734.jpg,18,18
Cicadellidae Adult\74742.jpg,18,18
Cicadellidae Adult\74743.jpg,18,18
Cicadellidae Adult\74749.jpg,18,18
Cicadellidae Adult\74750.jpg,18,18
Cicadellidae Adult\74752.jpg,18,18
Cicadellidae Adult\74753.jpg,18,18
Cicadellidae Adult\74754.jpg,18,18
Cicadellidae Adult\74757.jpg,18,18
Cicadellidae Adult\74759.jpg,18,18
Cicadellidae Adult\74761.jpg,18,18
Cicadellidae Adult\74762.jpg,18,18
Cicadellidae Adult\74767.jpg,18,18
Cicadellidae Adult\74770.jpg,18,18
Cicadellidae Adult\74791.jpg,18,18
Cicadellidae Adult\74797.jpg,18,18
Cicadellidae Adult\74800.jpg,18,18
Cicadellidae Adult\74810.jpg,18,18
Cicadellidae Adult\74813.jpg,18,18
Cicadellidae Adult\74817.jpg,18,18
Cicadellidae Adult\74826.jpg,18,18
Cicadellidae Adult\74830.jpg,18,18
Cicadellidae Adult\74831.jpg,18,18
Cicadellidae Adult\74833.jpg,18,18
Cicadellidae Adult\74839.jpg,146,18
Cicadellidae Adult\74850.jpg,18,18
Cicadellidae Adult\74854.jpg,18,18
Cicadellidae Adult\74855.jpg,18,18
Cicadellidae Adult\74864.jpg,17,18
Cicadellidae Adult\74865.jpg,18,18
Cicadellidae Adult\74867.jpg,18,18
Cicadellidae Adult\74869.jpg,18,18
Cicadellidae Adult\74870.jpg,18,18
Cicadellidae Adult\74873.jpg,18,18
Cicadellidae Adult\74874.jpg,18,18
Cicadellidae Adult\74881.jpg,18,18
Cicadellidae Adult\74889.jpg,26,18
Cicadellidae Adult\74890.jpg,18,18
Cicadellidae Adult\74892.jpg,18,18
Cicadellidae Adult\74899.jpg,18,18
Cicadellidae Adult\74902.jpg,18,18
Cicadellidae Adult\74904.jpg,18,18
Cicadellidae Adult\74905.jpg,18,18
Cicadellidae Adult\74908.jpg,18,18
Cicadellidae Adult\74911.jpg,18,18
Cicadellidae Adult\74912.jpg,18,18
Cicadellidae Adult\74914.jpg,18,18
Cicadellidae Adult\74918.jpg,18,18
Cicadellidae Adult\74920.jpg,18,18
Cicadellidae Adult\74921.jpg,18,18
Cicadellidae Adult\74923.jpg,18,18
Cicadellidae Adult\74928.jpg,18,18
Cicadellidae Adult\74930.jpg,134,18
Cicadellidae Adult\74932.jpg,18,18
Cicadellidae Adult\74936.jpg,18,18
Cicadellidae Adult\74938.jpg,18,18
Cicadellidae Adult\74941.jpg,18,18
Cicadellidae Adult\74942.jpg,18,18
Cicadellidae Adult\74945.jpg,18,18
Cicadellidae Adult\74950.jpg,18,18
Cicadellidae Adult\74952.jpg,18,18
Cicadellidae Adult\74953.jpg,18,18
Cicadellidae Adult\74961.jpg,18,18
Cicadellidae Adult\74963.jpg,18,18
Cicadellidae Adult\74964.jpg,18,18
Cicadellidae Adult\74965.jpg,18,18
Cicadellidae Adult\74969.jpg,18,18
Cicadellidae Adult\74970.jpg,18,18
Cicadellidae Adult\74972.jpg,18,18
Cicadellidae Adult\74973.jpg,18,18
Cicadellidae Adult\74974.jpg,18,18
Cicadellidae Adult\74975.jpg,18,18
Cicadellidae Adult\74983.jpg,18,18
Cicadellidae Adult\74984.jpg,18,18
Cicadellidae Adult\74985.jpg,33,18
Cicadellidae Adult\74986.jpg,18,18
Cicadellidae Adult\74987.jpg,100,18
Cicadellidae Adult\74990.jpg,66,18
Cicadellidae Adult\74991.jpg,18,18
Cicadellidae Adult\74992.jpg,18,18
Cicadellidae Adult\74997.jpg,18,18
Cicadellidae Adult\74998.jpg,18,18
Cicadellidae Adult\75002.jpg,138,18
Cicadellidae Adult\75016.jpg,18,18
Cicadellidae Adult\75018.jpg,18,18
Cicadellidae Adult\75019.jpg,18,18
Cicadellidae Adult\75021.jpg,18,18
Cicadellidae Adult\75022.jpg,71,18
Cicadellidae Adult\75028.jpg,17,18
Cicadellidae Adult\75031.jpg,18,18
Cicadellidae Adult\75034.jpg,18,18
Cicadellidae Adult\75036.jpg,18,18
Cicadellidae Adult\75040.jpg,18,18
Cicadellidae Adult\75041.jpg,102,18
Cicadellidae Adult\75043.jpg,36,18
Cicadellidae Adult\75047.jpg,18,18
Cicadellidae Adult\75049.jpg,18,18
Cicadellidae Adult\75056.jpg,18,18
Cicadellidae Adult\75060.jpg,18,18
Cicadellidae Adult\75061.jpg,18,18
Cicadellidae Adult\75065.jpg,18,18
Cicadellidae Adult\75066.jpg,18,18
Cicadellidae Adult\75067.jpg,18,18
Cicadellidae Adult\75072.jpg,18,18
Cicadellidae Adult\75073.jpg,18,18
Cicadellidae Adult\75078.jpg,17,18
Cicadellidae Adult\75081.jpg,18,18
Cicadellidae Adult\75092.jpg,18,18
Cicadellidae Adult\75094.jpg,18,18
