Image Name,Predicted,Ground Truth
peach borer\21895.jpg,26,26
peach borer\21899.jpg,26,26
peach borer\21902.jpg,26,26
peach borer\21911.jpg,26,26
peach borer\21915.jpg,100,26
peach borer\21917.jpg,26,26
peach borer\21918.jpg,26,26
peach borer\21925.jpg,23,26
peach borer\21928.jpg,26,26
peach borer\21930.jpg,26,26
peach borer\21936.jpg,26,26
peach borer\21940.jpg,22,26
peach borer\21942.jpg,22,26
peach borer\21944.jpg,26,26
peach borer\21945.jpg,22,26
peach borer\21948.jpg,26,26
peach borer\21951.jpg,26,26
peach borer\21953.jpg,26,26
peach borer\21958.jpg,26,26
peach borer\21971.jpg,25,26
peach borer\21979.jpg,26,26
peach borer\21982.jpg,22,26
peach borer\21983.jpg,14,26
peach borer\21987.jpg,26,26
peach borer\21990.jpg,26,26
peach borer\21991.jpg,22,26
peach borer\21993.jpg,26,26
peach borer\22000.jpg,26,26
peach borer\22002.jpg,26,26
peach borer\22005.jpg,26,26
peach borer\22015.jpg,26,26
peach borer\22021.jpg,26,26
peach borer\22024.jpg,26,26
peach borer\22028.jpg,26,26
peach borer\22029.jpg,26,26
peach borer\22033.jpg,67,26
peach borer\22038.jpg,26,26
peach borer\22040.jpg,26,26
peach borer\22045.jpg,26,26
peach borer\22050.jpg,26,26
peach borer\22051.jpg,39,26
peach borer\22052.jpg,26,26
peach borer\22055.jpg,26,26
peach borer\22057.jpg,26,26
peach borer\22058.jpg,22,26
peach borer\22060.jpg,26,26
peach borer\22063.jpg,26,26
peach borer\22064.jpg,26,26
peach borer\22065.jpg,67,26
peach borer\22068.jpg,26,26
peach borer\22069.jpg,26,26
peach borer\22073.jpg,26,26
peach borer\22076.jpg,26,26
peach borer\22081.jpg,67,26
peach borer\22088.jpg,26,26
peach borer\22091.jpg,26,26
peach borer\22094.jpg,52,26
peach borer\22099.jpg,26,26
peach borer\22100.jpg,26,26
peach borer\22102.jpg,26,26
peach borer\22106.jpg,26,26
peach borer\22107.jpg,26,26
peach borer\22110.jpg,26,26
peach borer\22113.jpg,26,26
peach borer\22115.jpg,26,26
peach borer\22117.jpg,26,26
peach borer\22123.jpg,26,26
peach borer\22128.jpg,58,26
peach borer\22131.jpg,26,26
peach borer\22132.jpg,26,26
peach borer\22139.jpg,26,26
peach borer\22142.jpg,26,26
peach borer\22146.jpg,26,26
peach borer\22147.jpg,26,26
peach borer\22148.jpg,26,26
peach borer\22154.jpg,22,26
peach borer\22157.jpg,70,26
peach borer\22160.jpg,23,26
peach borer\22169.jpg,26,26
peach borer\22175.jpg,26,26
peach borer\22176.jpg,22,26
peach borer\22178.jpg,26,26
peach borer\22179.jpg,26,26
peach borer\22183.jpg,26,26
peach borer\22190.jpg,26,26
peach borer\22191.jpg,26,26
peach borer\22193.jpg,26,26
peach borer\22194.jpg,65,26
peach borer\22196.jpg,26,26
peach borer\22213.jpg,67,26
peach borer\22221.jpg,26,26
peach borer\22229.jpg,26,26
peach borer\22230.jpg,26,26
peach borer\22231.jpg,22,26
peach borer\22239.jpg,25,26
peach borer\22247.jpg,26,26
peach borer\22250.jpg,26,26
peach borer\22251.jpg,26,26
peach borer\22252.jpg,26,26
peach borer\22255.jpg,26,26
peach borer\22258.jpg,26,26
peach borer\22259.jpg,26,26
peach borer\22262.jpg,22,26
peach borer\22263.jpg,26,26
peach borer\22265.jpg,26,26
peach borer\22268.jpg,26,26
peach borer\22271.jpg,26,26
peach borer\22283.jpg,26,26
peach borer\22285.jpg,67,26
peach borer\22292.jpg,26,26
peach borer\22293.jpg,26,26
peach borer\22312.jpg,26,26
peach borer\22321.jpg,26,26
peach borer\22322.jpg,26,26
peach borer\22330.jpg,26,26
peach borer\22332.jpg,22,26
peach borer\22333.jpg,67,26
peach borer\22339.jpg,26,26
peach borer\22341.jpg,26,26
peach borer\22345.jpg,26,26
peach borer\22346.jpg,26,26
peach borer\22347.jpg,26,26
peach borer\22349.jpg,26,26
peach borer\22353.jpg,26,26
peach borer\22363.jpg,26,26
peach borer\22372.jpg,26,26
peach borer\22381.jpg,26,26
peach borer\22386.jpg,26,26
peach borer\22389.jpg,26,26
peach borer\22390.jpg,26,26
peach borer\22392.jpg,26,26
peach borer\22396.jpg,26,26
peach borer\22398.jpg,26,26
peach borer\22399.jpg,26,26
peach borer\22401.jpg,26,26
peach borer\22402.jpg,78,26
peach borer\22404.jpg,24,26
peach borer\22405.jpg,26,26
peach borer\22411.jpg,26,26
peach borer\22419.jpg,26,26
peach borer\22421.jpg,26,26
peach borer\22426.jpg,26,26
peach borer\22427.jpg,26,26
english grain aphid\22432.jpg,90,27
english grain aphid\22434.jpg,27,27
english grain aphid\22438.jpg,27,27
english grain aphid\22439.jpg,27,27
english grain aphid\22440.jpg,24,27
english grain aphid\22444.jpg,24,27
english grain aphid\22445.jpg,24,27
english grain aphid\22450.jpg,55,27
english grain aphid\22452.jpg,24,27
english grain aphid\22460.jpg,90,27
english grain aphid\22461.jpg,29,27
english grain aphid\22464.jpg,27,27
english grain aphid\22472.jpg,22,27
english grain aphid\22473.jpg,29,27
english grain aphid\22474.jpg,29,27
english grain aphid\22480.jpg,27,27
english grain aphid\22485.jpg,27,27
english grain aphid\22490.jpg,29,27
english grain aphid\22491.jpg,92,27
english grain aphid\22493.jpg,24,27
english grain aphid\22495.jpg,27,27
english grain aphid\22496.jpg,8,27
english grain aphid\22499.jpg,27,27
english grain aphid\22502.jpg,27,27
english grain aphid\22516.jpg,27,27
english grain aphid\22518.jpg,27,27
english grain aphid\22522.jpg,27,27
english grain aphid\22530.jpg,27,27
english grain aphid\22536.jpg,27,27
english grain aphid\22546.jpg,28,27
english grain aphid\22551.jpg,27,27
english grain aphid\22554.jpg,10,27
english grain aphid\22556.jpg,27,27
english grain aphid\22561.jpg,24,27
english grain aphid\22562.jpg,24,27
english grain aphid\22563.jpg,28,27
english grain aphid\22566.jpg,24,27
english grain aphid\22567.jpg,27,27
english grain aphid\22569.jpg,27,27
english grain aphid\22572.jpg,24,27
english grain aphid\22573.jpg,27,27
english grain aphid\22576.jpg,27,27
english grain aphid\22579.jpg,29,27
english grain aphid\22580.jpg,29,27
english grain aphid\22587.jpg,70,27
english grain aphid\22588.jpg,91,27
english grain aphid\22589.jpg,44,27
english grain aphid\22591.jpg,28,27
english grain aphid\22593.jpg,27,27
english grain aphid\22594.jpg,28,27
english grain aphid\22597.jpg,52,27
english grain aphid\22604.jpg,29,27
english grain aphid\22611.jpg,27,27
english grain aphid\22612.jpg,29,27
english grain aphid\22613.jpg,24,27
english grain aphid\22615.jpg,24,27
english grain aphid\22618.jpg,29,27
english grain aphid\22619.jpg,29,27
english grain aphid\22620.jpg,27,27
english grain aphid\22622.jpg,27,27
english grain aphid\22623.jpg,29,27
english grain aphid\22625.jpg,29,27
english grain aphid\22635.jpg,76,27
english grain aphid\22636.jpg,29,27
english grain aphid\22637.jpg,29,27
english grain aphid\22640.jpg,28,27
english grain aphid\22641.jpg,29,27
english grain aphid\22644.jpg,24,27
english grain aphid\22645.jpg,27,27
english grain aphid\22647.jpg,27,27
english grain aphid\22650.jpg,24,27
english grain aphid\22659.jpg,29,27
english grain aphid\22663.jpg,28,27
english grain aphid\22672.jpg,29,27
english grain aphid\22675.jpg,27,27
english grain aphid\22677.jpg,28,27
english grain aphid\22682.jpg,24,27
english grain aphid\22684.jpg,27,27
english grain aphid\22687.jpg,28,27
english grain aphid\22689.jpg,29,27
english grain aphid\22693.jpg,24,27
english grain aphid\22698.jpg,27,27
english grain aphid\22699.jpg,29,27
english grain aphid\22702.jpg,30,27
english grain aphid\22708.jpg,27,27
english grain aphid\22709.jpg,27,27
english grain aphid\22710.jpg,24,27
english grain aphid\22713.jpg,29,27
english grain aphid\22714.jpg,78,27
english grain aphid\22715.jpg,27,27
english grain aphid\22720.jpg,24,27
english grain aphid\22721.jpg,29,27
english grain aphid\22725.jpg,29,27
english grain aphid\22727.jpg,29,27
english grain aphid\22732.jpg,29,27
english grain aphid\22733.jpg,27,27
english grain aphid\22740.jpg,24,27
english grain aphid\22741.jpg,24,27
english grain aphid\22746.jpg,29,27
english grain aphid\22748.jpg,29,27
english grain aphid\22755.jpg,91,27
english grain aphid\22756.jpg,0,27
english grain aphid\22759.jpg,27,27
english grain aphid\22770.jpg,24,27
english grain aphid\22772.jpg,7,27
english grain aphid\22773.jpg,27,27
english grain aphid\22779.jpg,29,27
english grain aphid\22780.jpg,48,27
english grain aphid\22782.jpg,28,27
english grain aphid\22783.jpg,27,27
english grain aphid\22784.jpg,27,27
english grain aphid\22785.jpg,11,27
english grain aphid\22786.jpg,27,27
english grain aphid\22789.jpg,27,27
english grain aphid\22794.jpg,27,27
english grain aphid\22796.jpg,27,27
english grain aphid\22797.jpg,29,27
english grain aphid\22799.jpg,29,27
english grain aphid\22801.jpg,24,27
english grain aphid\22816.jpg,24,27
english grain aphid\22832.jpg,27,27
english grain aphid\22835.jpg,29,27
english grain aphid\22837.jpg,27,27
english grain aphid\22841.jpg,24,27
english grain aphid\22844.jpg,29,27
english grain aphid\22847.jpg,27,27
english grain aphid\22851.jpg,52,27
english grain aphid\22858.jpg,24,27
english grain aphid\22861.jpg,27,27
english grain aphid\22872.jpg,24,27
english grain aphid\22875.jpg,27,27
english grain aphid\22881.jpg,27,27
english grain aphid\22888.jpg,24,27
english grain aphid\22896.jpg,24,27
english grain aphid\22897.jpg,71,27
english grain aphid\22900.jpg,27,27
english grain aphid\22903.jpg,24,27
english grain aphid\22906.jpg,27,27
english grain aphid\22908.jpg,29,27
english grain aphid\22912.jpg,24,27
english grain aphid\22915.jpg,24,27
english grain aphid\22919.jpg,29,27
english grain aphid\22927.jpg,31,27
english grain aphid\22937.jpg,28,27
english grain aphid\22938.jpg,29,27
english grain aphid\22939.jpg,27,27
english grain aphid\22942.jpg,27,27
english grain aphid\22943.jpg,22,27
english grain aphid\22945.jpg,24,27
english grain aphid\22950.jpg,24,27
english grain aphid\22952.jpg,27,27
english grain aphid\22953.jpg,29,27
english grain aphid\22955.jpg,27,27
english grain aphid\22957.jpg,28,27
english grain aphid\22965.jpg,29,27
english grain aphid\22969.jpg,91,27
english grain aphid\22971.jpg,27,27
english grain aphid\22972.jpg,24,27
english grain aphid\22974.jpg,29,27
english grain aphid\22976.jpg,32,27
english grain aphid\22979.jpg,27,27
english grain aphid\22982.jpg,27,27
english grain aphid\22983.jpg,27,27
english grain aphid\22984.jpg,24,27
english grain aphid\22988.jpg,28,27
english grain aphid\22991.jpg,27,27
english grain aphid\22993.jpg,27,27
english grain aphid\23000.jpg,29,27
english grain aphid\23004.jpg,24,27
english grain aphid\23006.jpg,29,27
english grain aphid\23013.jpg,27,27
english grain aphid\23017.jpg,29,27
english grain aphid\23019.jpg,27,27
english grain aphid\23021.jpg,29,27
english grain aphid\23022.jpg,29,27
english grain aphid\23024.jpg,29,27
english grain aphid\23025.jpg,27,27
english grain aphid\23029.jpg,29,27
english grain aphid\23032.jpg,27,27
english grain aphid\23035.jpg,27,27
english grain aphid\23038.jpg,29,27
english grain aphid\23041.jpg,29,27
english grain aphid\23043.jpg,24,27
english grain aphid\23045.jpg,24,27
english grain aphid\23046.jpg,28,27
english grain aphid\23050.jpg,29,27
english grain aphid\23062.jpg,27,27
english grain aphid\23064.jpg,27,27
english grain aphid\23066.jpg,67,27
english grain aphid\23067.jpg,27,27
english grain aphid\23068.jpg,27,27
english grain aphid\23069.jpg,28,27
english grain aphid\23071.jpg,27,27
english grain aphid\23072.jpg,29,27
english grain aphid\23075.jpg,27,27
english grain aphid\23078.jpg,91,27
english grain aphid\23085.jpg,29,27
green bug\23086.jpg,24,28
green bug\23091.jpg,28,28
green bug\23100.jpg,28,28
green bug\23101.jpg,0,28
green bug\23104.jpg,27,28
green bug\23107.jpg,24,28
green bug\23119.jpg,28,28
green bug\23120.jpg,29,28
green bug\23121.jpg,28,28
green bug\23122.jpg,24,28
green bug\23125.jpg,28,28
green bug\23128.jpg,28,28
green bug\23146.jpg,28,28
green bug\23149.jpg,28,28
green bug\23151.jpg,28,28
green bug\23154.jpg,29,28
green bug\23156.jpg,27,28
green bug\23158.jpg,24,28
green bug\23161.jpg,28,28
green bug\23162.jpg,24,28
green bug\23164.jpg,27,28
green bug\23165.jpg,29,28
green bug\23167.jpg,29,28
green bug\23172.jpg,28,28
green bug\23176.jpg,24,28
green bug\23177.jpg,24,28
green bug\23183.jpg,27,28
green bug\23187.jpg,28,28
green bug\23189.jpg,27,28
green bug\23191.jpg,24,28
green bug\23193.jpg,29,28
green bug\23194.jpg,27,28
green bug\23196.jpg,28,28
green bug\23200.jpg,29,28
green bug\23201.jpg,29,28
green bug\23202.jpg,24,28
green bug\23207.jpg,27,28
green bug\23208.jpg,29,28
green bug\23209.jpg,29,28
green bug\23210.jpg,28,28
green bug\23217.jpg,27,28
green bug\23220.jpg,29,28
green bug\23222.jpg,28,28
green bug\23227.jpg,24,28
green bug\23232.jpg,29,28
green bug\23235.jpg,24,28
green bug\23242.jpg,28,28
green bug\23244.jpg,27,28
green bug\23249.jpg,24,28
green bug\23253.jpg,27,28
green bug\23254.jpg,24,28
green bug\23256.jpg,29,28
green bug\23257.jpg,29,28
green bug\23261.jpg,27,28
green bug\23262.jpg,29,28
green bug\23268.jpg,29,28
green bug\23279.jpg,27,28
green bug\23281.jpg,27,28
green bug\23293.jpg,29,28
green bug\23299.jpg,27,28
green bug\23300.jpg,91,28
green bug\23309.jpg,24,28
green bug\23312.jpg,24,28
green bug\23319.jpg,28,28
green bug\23322.jpg,28,28
green bug\23324.jpg,29,28
green bug\23326.jpg,28,28
green bug\23327.jpg,27,28
green bug\23332.jpg,24,28
green bug\23334.jpg,28,28
green bug\23335.jpg,27,28
green bug\23340.jpg,91,28
green bug\23344.jpg,29,28
green bug\23347.jpg,24,28
green bug\23348.jpg,29,28
green bug\23351.jpg,24,28
green bug\23353.jpg,24,28
green bug\23356.jpg,24,28
green bug\23358.jpg,29,28
green bug\23361.jpg,101,28
green bug\23363.jpg,29,28
green bug\23364.jpg,28,28
green bug\23366.jpg,28,28
green bug\23368.jpg,28,28
green bug\23369.jpg,29,28
green bug\23371.jpg,28,28
green bug\23372.jpg,24,28
green bug\23374.jpg,24,28
green bug\23377.jpg,24,28
green bug\23379.jpg,24,28
green bug\23380.jpg,29,28
green bug\23382.jpg,27,28
green bug\23387.jpg,27,28
green bug\23389.jpg,27,28
green bug\23391.jpg,28,28
green bug\23394.jpg,29,28
green bug\23396.jpg,24,28
green bug\23403.jpg,28,28
bird cherry-oataphid\23415.jpg,24,29
bird cherry-oataphid\23417.jpg,28,29
bird cherry-oataphid\23418.jpg,29,29
bird cherry-oataphid\23420.jpg,29,29
bird cherry-oataphid\23421.jpg,29,29
bird cherry-oataphid\23425.jpg,24,29
bird cherry-oataphid\23433.jpg,29,29
bird cherry-oataphid\23440.jpg,27,29
bird cherry-oataphid\23450.jpg,24,29
bird cherry-oataphid\23455.jpg,76,29
bird cherry-oataphid\23458.jpg,52,29
bird cherry-oataphid\23460.jpg,82,29
bird cherry-oataphid\23461.jpg,94,29
bird cherry-oataphid\23473.jpg,29,29
bird cherry-oataphid\23482.jpg,27,29
bird cherry-oataphid\23484.jpg,29,29
bird cherry-oataphid\23487.jpg,24,29
bird cherry-oataphid\23490.jpg,29,29
bird cherry-oataphid\23491.jpg,29,29
bird cherry-oataphid\23492.jpg,29,29
bird cherry-oataphid\23493.jpg,28,29
bird cherry-oataphid\23494.jpg,29,29
bird cherry-oataphid\23496.jpg,3,29
bird cherry-oataphid\23499.jpg,27,29
bird cherry-oataphid\23502.jpg,24,29
bird cherry-oataphid\23504.jpg,29,29
bird cherry-oataphid\23507.jpg,29,29
bird cherry-oataphid\23513.jpg,24,29
bird cherry-oataphid\23515.jpg,29,29
bird cherry-oataphid\23516.jpg,67,29
bird cherry-oataphid\23521.jpg,29,29
bird cherry-oataphid\23524.jpg,29,29
bird cherry-oataphid\23528.jpg,91,29
bird cherry-oataphid\23532.jpg,24,29
bird cherry-oataphid\23533.jpg,27,29
bird cherry-oataphid\23538.jpg,29,29
bird cherry-oataphid\23540.jpg,90,29
bird cherry-oataphid\23541.jpg,24,29
bird cherry-oataphid\23543.jpg,29,29
bird cherry-oataphid\23553.jpg,28,29
bird cherry-oataphid\23556.jpg,29,29
bird cherry-oataphid\23557.jpg,29,29
bird cherry-oataphid\23561.jpg,29,29
bird cherry-oataphid\23562.jpg,27,29
bird cherry-oataphid\23565.jpg,24,29
bird cherry-oataphid\23572.jpg,27,29
bird cherry-oataphid\23573.jpg,24,29
bird cherry-oataphid\23574.jpg,24,29
bird cherry-oataphid\23575.jpg,29,29
bird cherry-oataphid\23576.jpg,26,29
bird cherry-oataphid\23580.jpg,29,29
bird cherry-oataphid\23583.jpg,91,29
bird cherry-oataphid\23584.jpg,29,29
bird cherry-oataphid\23586.jpg,29,29
bird cherry-oataphid\23595.jpg,24,29
bird cherry-oataphid\23598.jpg,31,29
bird cherry-oataphid\23599.jpg,29,29
bird cherry-oataphid\23600.jpg,24,29
bird cherry-oataphid\23606.jpg,27,29
bird cherry-oataphid\23621.jpg,27,29
bird cherry-oataphid\23626.jpg,0,29
bird cherry-oataphid\23630.jpg,29,29
bird cherry-oataphid\23635.jpg,91,29
bird cherry-oataphid\23639.jpg,29,29
bird cherry-oataphid\23647.jpg,27,29
bird cherry-oataphid\23648.jpg,29,29
bird cherry-oataphid\23650.jpg,29,29
bird cherry-oataphid\23655.jpg,29,29
bird cherry-oataphid\23659.jpg,29,29
bird cherry-oataphid\23661.jpg,29,29
bird cherry-oataphid\23663.jpg,29,29
bird cherry-oataphid\23666.jpg,29,29
bird cherry-oataphid\23670.jpg,27,29
bird cherry-oataphid\23679.jpg,28,29
bird cherry-oataphid\23680.jpg,29,29
bird cherry-oataphid\23681.jpg,24,29
bird cherry-oataphid\23682.jpg,89,29
bird cherry-oataphid\23688.jpg,27,29
bird cherry-oataphid\23691.jpg,89,29
bird cherry-oataphid\23694.jpg,67,29
bird cherry-oataphid\23697.jpg,24,29
bird cherry-oataphid\23698.jpg,29,29
bird cherry-oataphid\23701.jpg,74,29
bird cherry-oataphid\23705.jpg,27,29
bird cherry-oataphid\23709.jpg,27,29
bird cherry-oataphid\23710.jpg,29,29
bird cherry-oataphid\23717.jpg,11,29
bird cherry-oataphid\23719.jpg,27,29
bird cherry-oataphid\23720.jpg,29,29
bird cherry-oataphid\23724.jpg,29,29
bird cherry-oataphid\23726.jpg,24,29
bird cherry-oataphid\23731.jpg,29,29
bird cherry-oataphid\23735.jpg,52,29
bird cherry-oataphid\23737.jpg,29,29
bird cherry-oataphid\23739.jpg,70,29
bird cherry-oataphid\23744.jpg,11,29
bird cherry-oataphid\23751.jpg,77,29
bird cherry-oataphid\23752.jpg,29,29
bird cherry-oataphid\23753.jpg,24,29
bird cherry-oataphid\23755.jpg,6,29
bird cherry-oataphid\23759.jpg,24,29
bird cherry-oataphid\23763.jpg,29,29
bird cherry-oataphid\23764.jpg,29,29
bird cherry-oataphid\23765.jpg,29,29
bird cherry-oataphid\23770.jpg,29,29
bird cherry-oataphid\23772.jpg,28,29
bird cherry-oataphid\23777.jpg,24,29
bird cherry-oataphid\23782.jpg,29,29
bird cherry-oataphid\23788.jpg,29,29
bird cherry-oataphid\23793.jpg,27,29
bird cherry-oataphid\23801.jpg,27,29
bird cherry-oataphid\23803.jpg,28,29
bird cherry-oataphid\23808.jpg,27,29
bird cherry-oataphid\23809.jpg,29,29
bird cherry-oataphid\23815.jpg,29,29
bird cherry-oataphid\23817.jpg,34,29
bird cherry-oataphid\23824.jpg,29,29
bird cherry-oataphid\23829.jpg,29,29
bird cherry-oataphid\23834.jpg,29,29
bird cherry-oataphid\23836.jpg,27,29
bird cherry-oataphid\23837.jpg,29,29
bird cherry-oataphid\23840.jpg,29,29
bird cherry-oataphid\23843.jpg,29,29
bird cherry-oataphid\23845.jpg,67,29
bird cherry-oataphid\23847.jpg,24,29
bird cherry-oataphid\23859.jpg,28,29
bird cherry-oataphid\23860.jpg,24,29
bird cherry-oataphid\23862.jpg,29,29
bird cherry-oataphid\23863.jpg,24,29
bird cherry-oataphid\23866.jpg,29,29
bird cherry-oataphid\23869.jpg,24,29
bird cherry-oataphid\23873.jpg,24,29
bird cherry-oataphid\23877.jpg,29,29
bird cherry-oataphid\23878.jpg,29,29
bird cherry-oataphid\23879.jpg,29,29
bird cherry-oataphid\23881.jpg,29,29
bird cherry-oataphid\23882.jpg,22,29
bird cherry-oataphid\23883.jpg,29,29
bird cherry-oataphid\23884.jpg,24,29
bird cherry-oataphid\23885.jpg,29,29
bird cherry-oataphid\23891.jpg,24,29
bird cherry-oataphid\23894.jpg,52,29
bird cherry-oataphid\23897.jpg,28,29
bird cherry-oataphid\23898.jpg,29,29
bird cherry-oataphid\23899.jpg,47,29
bird cherry-oataphid\23903.jpg,24,29
bird cherry-oataphid\23906.jpg,33,29
bird cherry-oataphid\23907.jpg,29,29
bird cherry-oataphid\23911.jpg,29,29
bird cherry-oataphid\23912.jpg,24,29
bird cherry-oataphid\23914.jpg,27,29
bird cherry-oataphid\23915.jpg,91,29
bird cherry-oataphid\23920.jpg,29,29
bird cherry-oataphid\23922.jpg,28,29
bird cherry-oataphid\23924.jpg,24,29
bird cherry-oataphid\23925.jpg,21,29
bird cherry-oataphid\23931.jpg,27,29
bird cherry-oataphid\23932.jpg,29,29
bird cherry-oataphid\23934.jpg,29,29
bird cherry-oataphid\23935.jpg,24,29
bird cherry-oataphid\23937.jpg,29,29
bird cherry-oataphid\23939.jpg,24,29
bird cherry-oataphid\23940.jpg,28,29
bird cherry-oataphid\23941.jpg,27,29
bird cherry-oataphid\23943.jpg,24,29
bird cherry-oataphid\23954.jpg,29,29
bird cherry-oataphid\23955.jpg,29,29
bird cherry-oataphid\23957.jpg,29,29
bird cherry-oataphid\23966.jpg,29,29
bird cherry-oataphid\23972.jpg,29,29
bird cherry-oataphid\23975.jpg,29,29
bird cherry-oataphid\23978.jpg,28,29
bird cherry-oataphid\23982.jpg,29,29
bird cherry-oataphid\23988.jpg,29,29
bird cherry-oataphid\23991.jpg,100,29
bird cherry-oataphid\23993.jpg,29,29
bird cherry-oataphid\23995.jpg,28,29
bird cherry-oataphid\24002.jpg,29,29
bird cherry-oataphid\24007.jpg,29,29
bird cherry-oataphid\24012.jpg,24,29
bird cherry-oataphid\24013.jpg,24,29
bird cherry-oataphid\24014.jpg,28,29
bird cherry-oataphid\24015.jpg,27,29
bird cherry-oataphid\24016.jpg,29,29
bird cherry-oataphid\24018.jpg,29,29
bird cherry-oataphid\24020.jpg,24,29
bird cherry-oataphid\24026.jpg,29,29
bird cherry-oataphid\24028.jpg,29,29
bird cherry-oataphid\24033.jpg,29,29
bird cherry-oataphid\24034.jpg,29,29
bird cherry-oataphid\24036.jpg,27,29
bird cherry-oataphid\24037.jpg,57,29
bird cherry-oataphid\24038.jpg,29,29
bird cherry-oataphid\24044.jpg,24,29
bird cherry-oataphid\24047.jpg,27,29
bird cherry-oataphid\24048.jpg,28,29
bird cherry-oataphid\24050.jpg,29,29
bird cherry-oataphid\24055.jpg,24,29
bird cherry-oataphid\24059.jpg,24,29
bird cherry-oataphid\24062.jpg,24,29
bird cherry-oataphid\24072.jpg,29,29
bird cherry-oataphid\24081.jpg,28,29
bird cherry-oataphid\24082.jpg,29,29
bird cherry-oataphid\24086.jpg,29,29
bird cherry-oataphid\24096.jpg,43,29
bird cherry-oataphid\24097.jpg,29,29
bird cherry-oataphid\24098.jpg,29,29
bird cherry-oataphid\24100.jpg,29,29
bird cherry-oataphid\24103.jpg,1,29
bird cherry-oataphid\24106.jpg,27,29
bird cherry-oataphid\24110.jpg,28,29
bird cherry-oataphid\24113.jpg,29,29
bird cherry-oataphid\24117.jpg,29,29
wheat blossom midge\24124.jpg,30,30
wheat blossom midge\24128.jpg,48,30
wheat blossom midge\24131.jpg,30,30
wheat blossom midge\24136.jpg,30,30
wheat blossom midge\24137.jpg,30,30
wheat blossom midge\24144.jpg,30,30
wheat blossom midge\24151.jpg,0,30
wheat blossom midge\24152.jpg,30,30
wheat blossom midge\24158.jpg,30,30
wheat blossom midge\24164.jpg,24,30
wheat blossom midge\24166.jpg,30,30
wheat blossom midge\24172.jpg,30,30
wheat blossom midge\24174.jpg,30,30
wheat blossom midge\24182.jpg,5,30
wheat blossom midge\24189.jpg,30,30
wheat blossom midge\24190.jpg,30,30
wheat blossom midge\24194.jpg,30,30
wheat blossom midge\24203.jpg,30,30
wheat blossom midge\24212.jpg,93,30
wheat blossom midge\24213.jpg,70,30
wheat blossom midge\24216.jpg,30,30
wheat blossom midge\24219.jpg,30,30
wheat blossom midge\24226.jpg,30,30
wheat blossom midge\24227.jpg,30,30
wheat blossom midge\24228.jpg,12,30
wheat blossom midge\24229.jpg,30,30
wheat blossom midge\24231.jpg,30,30
wheat blossom midge\24233.jpg,30,30
wheat blossom midge\24235.jpg,30,30
wheat blossom midge\24237.jpg,30,30
wheat blossom midge\24238.jpg,30,30
wheat blossom midge\24240.jpg,30,30
wheat blossom midge\24245.jpg,30,30
wheat blossom midge\24254.jpg,30,30
wheat blossom midge\24267.jpg,30,30
wheat blossom midge\24270.jpg,30,30
wheat blossom midge\24277.jpg,30,30
wheat blossom midge\24286.jpg,30,30
wheat blossom midge\24290.jpg,30,30
wheat blossom midge\24292.jpg,30,30
wheat blossom midge\24294.jpg,27,30
wheat blossom midge\24295.jpg,30,30
wheat blossom midge\24298.jpg,30,30
wheat blossom midge\24300.jpg,30,30
wheat blossom midge\24304.jpg,30,30
wheat blossom midge\24311.jpg,30,30
wheat blossom midge\24313.jpg,30,30
wheat blossom midge\24317.jpg,22,30
wheat blossom midge\24319.jpg,30,30
wheat blossom midge\24321.jpg,30,30
wheat blossom midge\24330.jpg,30,30
wheat blossom midge\24331.jpg,30,30
wheat blossom midge\24337.jpg,30,30
wheat blossom midge\24344.jpg,30,30
wheat blossom midge\24345.jpg,30,30
wheat blossom midge\24347.jpg,22,30
wheat blossom midge\24352.jpg,30,30
wheat blossom midge\24366.jpg,30,30
wheat blossom midge\24370.jpg,30,30
wheat blossom midge\24379.jpg,30,30
wheat blossom midge\24390.jpg,30,30
wheat blossom midge\24400.jpg,30,30
wheat blossom midge\24401.jpg,30,30
wheat blossom midge\24412.jpg,30,30
wheat blossom midge\24414.jpg,30,30
wheat blossom midge\24415.jpg,30,30
wheat blossom midge\24418.jpg,30,30
wheat blossom midge\24423.jpg,30,30
wheat blossom midge\24435.jpg,30,30
wheat blossom midge\24443.jpg,30,30
wheat blossom midge\24444.jpg,30,30
wheat blossom midge\24446.jpg,30,30
wheat blossom midge\24448.jpg,30,30
wheat blossom midge\24462.jpg,30,30
wheat blossom midge\24464.jpg,30,30
wheat blossom midge\24465.jpg,30,30
wheat blossom midge\24468.jpg,30,30
wheat blossom midge\24470.jpg,27,30
wheat blossom midge\24471.jpg,27,30
wheat blossom midge\24472.jpg,30,30
wheat blossom midge\24477.jpg,30,30
wheat blossom midge\24479.jpg,30,30
wheat blossom midge\24480.jpg,30,30
wheat blossom midge\24483.jpg,30,30
wheat blossom midge\24490.jpg,30,30
wheat blossom midge\24492.jpg,30,30
wheat blossom midge\24495.jpg,30,30
wheat blossom midge\24498.jpg,30,30
wheat blossom midge\24499.jpg,30,30
wheat blossom midge\24500.jpg,30,30
wheat blossom midge\24503.jpg,30,30
wheat blossom midge\24507.jpg,30,30
wheat blossom midge\24512.jpg,27,30
wheat blossom midge\24522.jpg,30,30
wheat blossom midge\24525.jpg,30,30
wheat blossom midge\24532.jpg,30,30
wheat blossom midge\24537.jpg,30,30
wheat blossom midge\24540.jpg,45,30
wheat blossom midge\24541.jpg,13,30
